# Weather station Athens (airport), Greece, METAR=LGAV,selection from 07.06.2017 till 30.06.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=LGAV&lang=en
#
"Local time in Athens (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"16.06.2017 20:15";"23.0";"754.2";"761.2";"78";"Wind blowing from the west-northwest";"3";"";"Thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, cumulonimbus clouds , broken clouds (60-90%) 1050 m, overcast (100%) 2100 m";"4.0";"19.0";
"16.06.2017 19:50";"24.0";"754.2";"761.2";"65";"Wind blowing from the north";"3";"";"Thunderstorm";"";"Scattered clouds (40-50%) 600 m, cumulonimbus clouds , broken clouds (60-90%) 1050 m, overcast (100%) 2100 m";"8.0";"17.0";
"16.06.2017 19:20";"24.0";"753.5";"760.5";"69";"Wind blowing from the east-southeast";"2";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, cumulonimbus clouds , broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2100 m";"8.0";"18.0";
"16.06.2017 18:50";"25.0";"753.6";"760.5";"61";"Wind blowing from the north-northeast";"2";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, cumulonimbus clouds , broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2100 m";"8.0";"17.0";
"16.06.2017 18:20";"25.0";"753.6";"760.5";"61";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"16.06.2017 17:50";"26.0";"753.6";"760.5";"58";"Wind blowing from the north-east";"5";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"16.06.2017 17:20";"28.0";"753.6";"760.5";"48";"Wind blowing from the east-northeast";"5";"";"";"";"Scattered clouds (40-50%) 1050 m";"10.0 and more";"16.0";
"16.06.2017 16:50";"28.0";"753.6";"760.5";"48";"Wind blowing from the north-east";"6";"";"";"";"Scattered clouds (40-50%) 1050 m";"10.0 and more";"16.0";
"16.06.2017 16:20";"27.0";"753.6";"760.5";"58";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m";"10.0 and more";"18.0";
"16.06.2017 15:50";"26.0";"753.6";"760.5";"65";"Wind blowing from the north-northeast";"6";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"19.0";
"16.06.2017 15:20";"24.0";"754.2";"761.2";"74";"Wind blowing from the north-east";"5";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , broken clouds (60-90%) 1050 m";"10.0 and more";"19.0";
"16.06.2017 14:50";"24.0";"754.2";"761.2";"78";"Wind blowing from the north-east";"6";"";"In the vicinity thunderstorm";"Thunderstorm";"Few clouds (10-30%) 600 m, cumulonimbus clouds , scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"20.0";
"16.06.2017 14:20";"26.0";"754.3";"761.2";"61";"Wind blowing from the north-east";"7";"";"In the vicinity thunderstorm";"";"Few clouds (10-30%) 600 m, cumulonimbus clouds , scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"16.06.2017 13:50";"28.0";"754.3";"761.2";"55";"Wind blowing from the north-east";"6";"";"";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"16.06.2017 13:20";"30.0";"754.4";"761.2";"43";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"16.0";
"16.06.2017 12:50";"29.0";"754.3";"761.2";"48";"Wind blowing from the east-northeast";"7";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"16.06.2017 12:20";"29.0";"754.3";"761.2";"45";"Wind blowing from the north-east";"8";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"16.06.2017 11:50";"29.0";"754.3";"761.2";"45";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"16.06.2017 11:20";"28.0";"754.3";"761.2";"48";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"16.06.2017 10:50";"28.0";"754.3";"761.2";"48";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"16.06.2017 10:20";"28.0";"754.3";"761.2";"48";"Wind blowing from the north-east";"7";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"16.06.2017 09:50";"27.0";"754.3";"761.2";"51";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"16.0";
"16.06.2017 09:20";"27.0";"754.3";"761.2";"51";"Wind blowing from the north-east";"5";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"16.06.2017 08:50";"26.0";"754.3";"761.2";"58";"Wind blowing from the north-east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"17.0";
"16.06.2017 08:20";"25.0";"754.3";"761.2";"65";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"16.06.2017 07:50";"23.0";"754.2";"761.2";"78";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"19.0";
"16.06.2017 07:20";"22.0";"754.2";"761.2";"78";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"16.06.2017 06:50";"21.0";"754.2";"761.2";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"16.06.2017 06:20";"20.0";"754.1";"761.2";"88";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"16.06.2017 05:50";"20.0";"754.1";"761.2";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 05:20";"20.0";"753.4";"760.5";"83";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 04:50";"20.0";"754.1";"761.2";"83";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 04:20";"20.0";"754.1";"761.2";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 03:50";"20.0";"754.1";"761.2";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 03:20";"21.0";"754.2";"761.2";"78";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 02:50";"21.0";"754.2";"761.2";"78";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 02:20";"21.0";"754.2";"761.2";"83";"Wind blowing from the north-east";"2";"";"";"";"No Significant Clouds";"10.0 and more";"18.0";
"16.06.2017 01:50";"21.0";"754.2";"761.2";"78";"Wind blowing from the east";"2";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 01:20";"22.0";"754.2";"761.2";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 00:50";"22.0";"754.2";"761.2";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"16.06.2017 00:20";"22.0";"754.2";"761.2";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"15.06.2017 23:50";"23.0";"754.2";"761.2";"69";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"15.06.2017 23:20";"23.0";"754.2";"761.2";"69";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"15.06.2017 22:50";"24.0";"754.2";"761.2";"65";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"17.0";
"15.06.2017 22:20";"24.0";"754.2";"761.2";"61";"Wind blowing from the north-east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"15.06.2017 21:50";"25.0";"754.3";"761.2";"61";"variable wind direction";"2";"";"Drizzle";"";"Few clouds (10-30%) 1500 m";"10.0 and more";"17.0";
"15.06.2017 21:20";"25.0";"753.6";"760.5";"57";"variable wind direction";"1";"";"Light rain";"";"Scattered clouds (40-50%) 1500 m";"10.0 and more";"16.0";
"15.06.2017 20:50";"25.0";"753.6";"760.5";"57";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"16.0";
"15.06.2017 20:20";"26.0";"753.6";"760.5";"51";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"15.06.2017 19:50";"27.0";"753.6";"760.5";"48";"Wind blowing from the east-northeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"15.06.2017 19:20";"27.0";"753.6";"760.5";"45";"Wind blowing from the east-northeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"15.06.2017 18:50";"28.0";"753.6";"760.5";"42";"Wind blowing from the east-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"15.06.2017 18:20";"29.0";"753.7";"760.5";"40";"Wind blowing from the east-northeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"15.06.2017 17:50";"29.0";"753.7";"760.5";"43";"Wind blowing from the east-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"15.06.2017 17:20";"29.0";"753.7";"760.5";"43";"Wind blowing from the east";"4";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"15.06.2017 16:50";"30.0";"753.7";"760.5";"40";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"15.06.2017 16:20";"29.0";"754.3";"761.2";"45";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 15:50";"30.0";"754.4";"761.2";"46";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"15.06.2017 15:20";"29.0";"754.3";"761.2";"45";"Wind blowing from the east-northeast";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 14:50";"30.0";"754.4";"761.2";"43";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 14:20";"30.0";"754.4";"761.2";"43";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 13:50";"30.0";"754.4";"761.2";"40";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 13:20";"30.0";"754.4";"761.2";"43";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 12:50";"30.0";"754.4";"761.2";"43";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 12:20";"30.0";"754.4";"761.2";"40";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 11:50";"29.0";"754.3";"761.2";"43";"Wind blowing from the east-northeast";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 11:20";"29.0";"753.7";"760.5";"43";"Wind blowing from the east-northeast";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 10:50";"29.0";"753.7";"760.5";"43";"Wind blowing from the east-northeast";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 10:20";"29.0";"753.7";"760.5";"43";"Wind blowing from the east-northeast";"4";"";"";"";"Few clouds (10-30%) 750 m";"5.0";"15.0";
"15.06.2017 09:50";"28.0";"753.6";"760.5";"48";"Wind blowing from the east-northeast";"3";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 09:20";"27.0";"753.6";"760.5";"54";"Wind blowing from the north-east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"17.0";
"15.06.2017 08:50";"26.0";"753.6";"760.5";"58";"Wind blowing from the north-east";"3";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"15.06.2017 08:20";"25.0";"753.6";"760.5";"61";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"15.06.2017 07:50";"23.0";"752.7";"759.7";"65";"Wind blowing from the south";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"15.06.2017 07:20";"19.0";"752.6";"759.7";"73";"Wind blowing from the south-southwest";"2";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"14.0";
"15.06.2017 06:50";"19.0";"752.6";"759.7";"78";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 06:20";"18.0";"752.6";"759.7";"78";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"14.0";
"15.06.2017 05:50";"18.0";"752.6";"759.7";"83";"Wind blowing from the west-northwest";"2";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 05:20";"18.0";"752.6";"759.7";"78";"Wind blowing from the north-west";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"14.0";
"15.06.2017 04:50";"19.0";"752.6";"759.7";"73";"Wind blowing from the west-southwest";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"14.0";
"15.06.2017 04:20";"19.0";"752.6";"759.7";"73";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"14.0";
"15.06.2017 03:50";"19.0";"752.6";"759.7";"78";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"15.06.2017 03:20";"19.0";"752.6";"759.7";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"15.06.2017 02:50";"19.0";"752.6";"759.7";"78";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"15.06.2017 02:20";"20.0";"752.7";"759.7";"73";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"15.06.2017 01:50";"21.0";"752.0";"759.0";"69";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"15.06.2017 01:20";"21.0";"752.7";"759.7";"64";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"15.06.2017 00:50";"24.0";"752.7";"759.7";"50";"Wind blowing from the east-southeast";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"15.06.2017 00:20";"25.0";"752.8";"759.7";"44";"Wind blowing from the south-southwest";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 23:50";"23.0";"752.7";"759.7";"53";"Wind blowing from the south-west";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"14.06.2017 23:20";"24.0";"752.7";"759.7";"50";"Wind blowing from the west-southwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"14.06.2017 22:50";"26.0";"752.8";"759.7";"42";"Wind blowing from the west-southwest";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 22:20";"26.0";"752.1";"759.0";"42";"Wind blowing from the west-southwest";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 21:50";"25.0";"752.1";"759.0";"44";"Wind blowing from the west-southwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 21:20";"26.0";"752.1";"759.0";"42";"Wind blowing from the south-west";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 20:50";"26.0";"752.1";"759.0";"42";"Wind blowing from the south-west";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 20:20";"27.0";"752.1";"759.0";"39";"Wind blowing from the south-west";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 19:50";"28.0";"752.1";"759.0";"37";"Wind blowing from the south-west";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 19:20";"29.0";"752.2";"759.0";"33";"Wind blowing from the south";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"14.06.2017 18:50";"30.0";"751.4";"758.2";"31";"Wind blowing from the south-southwest";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"14.06.2017 18:20";"31.0";"751.4";"758.2";"31";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 17:50";"32.0";"751.4";"758.2";"29";"Wind blowing from the south";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 17:20";"33.0";"751.5";"758.2";"28";"Wind blowing from the south";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 16:50";"33.0";"751.5";"758.2";"28";"Wind blowing from the south";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 16:20";"33.0";"752.3";"759.0";"26";"Wind blowing from the south";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"14.06.2017 15:50";"33.0";"752.3";"759.0";"30";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"14.06.2017 15:20";"33.0";"752.3";"759.0";"28";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 14:50";"32.0";"752.2";"759.0";"29";"Wind blowing from the east-southeast";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 14:20";"32.0";"752.2";"759.0";"29";"Wind blowing from the east-southeast";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 13:50";"32.0";"752.2";"759.0";"29";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 13:20";"32.0";"752.9";"759.7";"29";"Wind blowing from the south-east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 12:50";"31.0";"752.9";"759.7";"31";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 12:20";"31.0";"752.9";"759.7";"29";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"14.06.2017 11:50";"30.0";"752.9";"759.7";"33";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"14.06.2017 11:20";"31.0";"752.9";"759.7";"31";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 10:50";"30.0";"752.9";"759.7";"33";"Wind blowing from the east";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 10:20";"29.0";"752.2";"759.0";"37";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"14.06.2017 09:50";"28.0";"752.1";"759.0";"35";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"14.06.2017 09:20";"27.0";"752.8";"759.7";"34";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"14.06.2017 08:50";"27.0";"752.8";"759.7";"37";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"14.06.2017 08:20";"24.0";"752.1";"759.0";"57";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"14.06.2017 07:50";"21.0";"752.0";"759.0";"69";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"14.06.2017 07:20";"20.0";"752.0";"759.0";"69";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"14.06.2017 06:50";"17.0";"751.9";"759.0";"77";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"14.06.2017 06:20";"18.0";"751.9";"759.0";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"14.06.2017 05:50";"18.0";"751.9";"759.0";"73";"Wind blowing from the west";"1";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"14.06.2017 05:20";"18.0";"751.1";"758.2";"68";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 04:50";"19.0";"751.1";"758.2";"64";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 04:20";"20.0";"751.2";"758.2";"60";"Wind blowing from the west";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 03:50";"19.0";"751.1";"758.2";"64";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 03:20";"21.0";"751.2";"758.2";"57";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 02:50";"21.0";"752.0";"759.0";"57";"Wind blowing from the south-west";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 02:20";"21.0";"752.0";"759.0";"57";"Wind blowing from the west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 01:50";"21.0";"752.0";"759.0";"57";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 01:20";"21.0";"752.0";"759.0";"57";"Wind blowing from the west";"3";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"14.06.2017 00:50";"20.0";"752.0";"759.0";"64";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"14.06.2017 00:20";"21.0";"752.0";"759.0";"60";"Wind blowing from the west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"13.06.2017 23:50";"20.0";"752.0";"759.0";"64";"Wind blowing from the south-west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"13.06.2017 22:50";"22.0";"752.7";"759.7";"53";"Wind blowing from the south-west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 22:20";"22.0";"752.0";"759.0";"57";"Wind blowing from the west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"13.06.2017 21:50";"22.0";"752.0";"759.0";"53";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 21:20";"23.0";"752.0";"759.0";"50";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 20:50";"24.0";"752.1";"759.0";"50";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"13.06.2017 20:20";"25.0";"752.1";"759.0";"44";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"12.0";
"13.06.2017 19:50";"25.0";"752.1";"759.0";"47";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"13.06.2017 19:20";"26.0";"751.3";"758.2";"45";"Wind blowing from the north-east";"6";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"13.06.2017 18:50";"27.0";"751.3";"758.2";"42";"Wind blowing from the north-northeast";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"13.06.2017 18:20";"27.0";"751.3";"758.2";"37";"Wind blowing from the north-east";"7";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"13.06.2017 17:50";"28.0";"751.4";"758.2";"37";"Wind blowing from the east-northeast";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 17:20";"29.0";"751.4";"758.2";"35";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 16:50";"29.0";"752.2";"759.0";"35";"Wind blowing from the east-northeast";"7";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 16:20";"28.0";"752.1";"759.0";"37";"Wind blowing from the east-northeast";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 15:50";"28.0";"752.1";"759.0";"37";"Wind blowing from the north-east";"8";"13";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 15:20";"28.0";"752.1";"759.0";"37";"Wind blowing from the north-east";"8";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 14:50";"28.0";"752.1";"759.0";"37";"Wind blowing from the north-east";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 14:20";"27.0";"752.1";"759.0";"45";"Wind blowing from the east-northeast";"9";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"13.06.2017 13:50";"27.0";"752.8";"759.7";"39";"Wind blowing from the north-east";"10";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"13.06.2017 13:20";"27.0";"752.1";"759.0";"39";"Wind blowing from the north-east";"9";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"13.06.2017 12:50";"28.0";"752.8";"759.7";"40";"Wind blowing from the north-east";"10";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"13.06.2017 12:20";"28.0";"752.1";"759.0";"40";"Wind blowing from the east-northeast";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"13.06.2017 11:50";"27.0";"752.1";"759.0";"45";"Wind blowing from the east-northeast";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"13.06.2017 11:20";"27.0";"752.1";"759.0";"39";"Wind blowing from the north-northeast";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 10:50";"27.0";"752.1";"759.0";"39";"Wind blowing from the north-northeast";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"13.06.2017 10:20";"26.0";"752.1";"759.0";"42";"Wind blowing from the north-northeast";"8";"13";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 09:50";"26.0";"752.1";"759.0";"42";"Wind blowing from the north-northeast";"8";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 09:20";"25.0";"752.1";"759.0";"42";"Wind blowing from the north-northeast";"8";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 08:50";"25.0";"752.1";"759.0";"42";"Wind blowing from the north-northeast";"8";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
